,avgcpu,stdavgcpu,labelsavgcpu,avgmem,stdavgmem,labelsavgmem
159,0.7683400511741638,0.05138380452990532,0.746341744803508,0.7591992020606995,0.04356441646814346,0.7142477498316566
160,0.7779567241668701,0.050524819642305374,0.7350290285504996,0.7680467963218689,0.043253201991319656,0.7433078581181976
161,0.7511758804321289,0.05614105612039566,0.6666032773322769,0.7412751317024231,0.04666316881775856,0.7045215642408933
162,0.7445284128189087,0.06539029628038406,0.5523105121198578,0.7023802995681763,0.052544549107551575,0.6313906103539302
163,0.7278174757957458,0.05891573056578636,0.4798738681507489,0.7383654713630676,0.0482139065861702,0.5721750683280762
164,0.6837963461875916,0.072274349629879,0.4491101024702212,0.6988820433616638,0.05744839087128639,0.5712219982878262
165,0.6285345554351807,0.10027489066123962,0.4558948751660848,0.6537547707557678,0.08077278733253479,0.5316181055504412
166,0.5993155837059021,0.11255206167697906,0.447688615253227,0.6359437704086304,0.09287551790475845,0.5187910124677213
167,0.5602291822433472,0.09974848479032516,0.5069393351966577,0.6383287906646729,0.08209551870822906,0.53487635242917
168,0.5522377490997314,0.08868558704853058,0.5135258373384889,0.6011008620262146,0.07283629477024078,0.5239222543104711
169,0.5354364514350891,0.08289921283721924,0.5292182247531795,0.5810120701789856,0.06856583803892136,0.5445613566504122
170,0.5673203468322754,0.0804518312215805,0.5923463948202562,0.5876994729042053,0.06904631108045578,0.5821486664847506
171,0.5616210699081421,0.0747029259800911,0.5988339567479933,0.5632123947143555,0.06416431814432144,0.5545153690063978
172,0.5663229823112488,0.07319331914186478,0.6588226097205235,0.5770966410636902,0.06476505845785141,0.551134328318029
173,0.5984684228897095,0.07296791672706604,0.612404234185343,0.5951757431030273,0.06706376373767853,0.486081734069594
174,0.599929928779602,0.06896081566810608,0.6572125753133345,0.564048707485199,0.062065813690423965,0.4897880350362573
175,0.6415590047836304,0.07350672036409378,0.7304495555573515,0.5595830082893372,0.06530828028917313,0.5715995220247985
176,0.6213109493255615,0.07745218276977539,0.6368223985423843,0.5009240508079529,0.06706560403108597,0.5593719737663432
177,0.6512340903282166,0.0769951194524765,0.6242640097364559,0.5097380876541138,0.06631411612033844,0.5611439069937565
178,0.6848563551902771,0.07646068930625916,0.6560845212580232,0.5708679556846619,0.06983339786529541,0.5705939963176068
179,0.6362930536270142,0.0780557170510292,0.6756959525443301,0.5569456219673157,0.07034378498792648,0.6004051238397285
180,0.637480616569519,0.07922498881816864,0.6722912616236844,0.5717043876647949,0.07320188730955124,0.6039634186606015
181,0.6490694284439087,0.07347331196069717,0.6295871335920075,0.5772715210914612,0.06789357960224152,0.5097428602810048
182,0.6545960903167725,0.07047222554683685,0.6721447466919396,0.596186637878418,0.06609418243169785,0.598573431605327
183,0.6552475690841675,0.06832784414291382,0.5974342632752573,0.5945333242416382,0.06369075179100037,0.5723247480991911
